customerId,productId,reaction,messageDelay,reactionTimestamp
1129,743,"I wish I could make all the rating stars be empty. I am dumping this receiver in favor of one that will work with Microsoft applications, specifically Mappoint 2009, under Windows 7. If Delorme is unable or unwilling to produce a serial emulator driver that will make this receiver work under Windows 7 then I will abandon Delorme as well. If Delorme won't support me then I won't support Delorme. *** for tat..",718000,2014-11-30T04:59:26Z
5682,467,"First, this DOES have removeable media. I'm not sure why CNET screwed this fact up, but I have the 60CSx with 1GB of micro SD.. This is a GREAT product. The layout is so intuitive that you'll be able to located things almost immediately. That was a complaint with my previous GPS unit..",719000,2014-09-20T16:22:15Z
11867,342,The DVD+R support firmware update? Not possible? $100 for a drive swap? It was supposed to be free!.,720000,2014-07-16T17:51:01Z
9050,515,"I finally had the money to get a new digital camera which I had been wanting for about 1 year but was not high on the list of priorities since the current one still worked. I was going for a point and shoot originally but then got given some money towards a camera and decided that it was worth to spend 500cdn instead of 300 and get a great camera to keep for a number of years. This one fit the bill. My price range was up to 600cdn dollars for the camera and my competitors were the Panasonic Lumix Fz-7 and the Sony H5. The Fz-7 was lightning fast but used expensive battery packs and apparently the durability wasn't the best, and the Sony H5 disapointed me when i found out that the highest shutter speed was (if i remember correctly) 1/1000th and would be low for capturing action shots, as well the flash could take up to 17 sec. to recharge thus the chance of missing photos ops. Also, if you want to take a few movie shots, the Canon has a quieter lens so when zooming you won't get lens noise in the audio.. I settled for the Canon, Sturdy, quick, solid build and great battery life. (I bought Energizer NIMH 2500mAh and have taken approx 600 photos and a few movie clips on a charge as well as uploaded photos and movies [movies are HUGE files] around 4 times and there is still no low batt symbol....runs on those 4 AA's for long time!) I was impressed with the shutter speed and easy to use manual controls via the toggle switch when in Manual mode or some of the other manual option modes. The camera feels solid in your hand and the large grip is great. I wish it came with a hood for those bright outdoor shots (otherwise buying a hood for it from Canon costs 50cdn bucks!! Way too much for a screw on piece of plastic! ) I am pleased with the startup time. If you see somethign to take a photo of...its on in seconds....and ready instantly. The burst mode is decent and if you see photos you need to take there is no lag to upload to the memory card, even a slower one which i used while waiting for my 2GB high speed 133x card. Although using a highspeed card like that there is a noticeable difference in how quick the camera saves photos. I am pleased with the quality of the movies. i took a few shot shots and found them to be excellent. I also tested the flash and it lit up most medium sized rooms well.....and if your subjects aren't moving too much...just turn down the shutter speed to about 1/50 indoors...and you don't need the flash (this can be REALLY helpful if you don't want that glare of the flash or are taking pictures that involve glass, or reflectants). Last off, the zoom can be quick to zoom in ....just pull on the toggle all the way and it zooms in instantly. The focus can have problems if there is not enough light at 12x zoom but otherwise is great. The ois (optical image stabilizer) works excellent! i can take hand held shots using both optical and digital and get a clear image.. For anyone who is an amateur but really into photography or wants a good camera that has plenty of features to appease for under $550cdn...This is the route to go!.",721000,2013-12-03T13:05:29Z
17982,927,"I just made the move from a plain cell phone. I wanted something for texting, a few other features. As someone who has resisted the mass movement to phones that do everything but make phone calls, I was hesitant to upgrade to new technology. (I don't like talking on the phone, so having a phone that does a bunch of other stuff has limited appeal to me.) This phone is so easy to use! The call quality is great, I really haven't had to use the owner's manual (which is quite detailed), and I'm very pleased with the physical unit itself. Also, for my needs, the $9.99 data plan is plenty. Having heard that Verizon wireless is going to get the iPhone, I'll probably make the leap. If your'e looking for something more that a cell phone, but less than a complete smart phone, I highly recommend the LG EnV Touch!.",722000,2011-10-04T23:40:34Z
19974,359,"The 360 seemed to be on the right track but with Blu-ray becoming the HD format of choice, it seems the Microsoft hardware is really outdated.. I don't think the online play warrants a fee and I'm still not happy with the failure rate of the Microsoft hardware.. The PS3 has games, like Killzone 2, which are better then anything ever seen before on ANY console. That, plus free online play, and Blu-ray ... that's why the PS3 is better ... MUCH better..",723000,2009-05-29T04:09:25Z
10340,853,"For an ordinary DHCP home network, it is a great NAS, but for businesses schools and such you need to go for a more expensive drive with a MAC Address. It baffles me that they would not give the drive designed to connect to a network an address, even my Nintendo has one..",724000,2011-04-15T08:01:56Z
14663,397,i want to like it but it's gives me headaches. if you don't want headaches get a different phone..,725000,2009-11-11T09:32:27Z
8811,376,"I couldn't say enough. Of all the Microsoft bashing people must have ignored Windows NT completely. More stable than Windows XP will ever be, I have found Windows 2000 Pro to be a truly dedicated OS that will run contemporary software, most games (despite it's business-class) and will allow you to compute with confidence.. With it's intuitive Win9x interface, it looks ready to go without being daunting, yet it is not Win9x by a long stretch. Based entirely on 32 bit Windows NT, Microsoft squeezed every little hint of DOS out of this OS, and it was such as good OS, that they based the Windows XP Operating System on it.. The Uptime is easily server-like and reboot is only necessary when you configure a new device, make a big registry change or hack the hack in MSConfig. What I said in my summary? Ignore the folklore about MS instability. The only thing I would recommend before connecting to the Internet is to turn off the Windows Messenger Service, either in the Services applet or via this website: http://www.grc.com/stm/shootthemessenger.htm. Other than that, Windows 2000 sets the ultimate goal in stability, security, usability, and proven dedication. Well done, MS!.",726000,2009-05-23T21:39:05Z
11719,478,I'm using the Tyan Tiger 2466 with dual AMD1500 MP cpu's and so far it's working better than expected. I'm very disappointed with the single load policy though as is everyone else..,727000,2012-09-26T03:40:32Z
5386,938,"My first digital camera was the D70s, I bought it a year ago and have a few thousand shots on it, but I was a little dissapointed by the 6.1 megapixel. But then comes the D80 with almost everything I loved about the D70s and at 10.2 megapixel how could I say no. I have had it for 2 days and am extatic to see that it simulates iso 100 whereas my D70s only did iso 200. It's extremely powerful and with that new func. button and all those D200 features I am in love with this thing. My D70s has just become a backup..",728000,2011-08-02T20:28:15Z
8294,752,"I am currently using the BB Curve 8330 on Verizon. I'm up for NE2, and have been in and out of the Verizon store playing with this phone, but just see no reason to change. First of all, this phone, like the Curve, has no wi-fi. I dunno, not that I really need it, but hey BB, you put wi-fi on the Storm, AND the Storm2 (which also is going to suck (with a slightly better version of the same horrible keyboard WHAT ARE YOU GUYS DOING?!?) (please prove me wrong) why not put wi-fi on the Tour? I like the screen, but the browser seems about as (un)usable as the one on my current Curve. I mean, on a continuum of web-browsers on phones, between my Curve and the GeOhDee iPhone, there is no question that the Tour's browser is way closer to the Curve. Why spend more money on the same sht? You don't get rich wasting money. I'd rather be rich than throw $200 at some bs. The WorldPhone feature of this will have way more value as something to brag about (for most dudes, than females) than any real life practicality. If I'm not here, I'm somewhere for work, THEY can figure out my world internet solution thanks Plus, the 8820 already had the Worldphone feature. If I had THAT, NO WAY I'm getting this. Unless I wanted a camera LOL. This is just a higher res 8830 with a camera, or, a higher res 8330 with world features. Congratulations for such leaps forward TWO years later BBerry. While the screen is nicer, the overall benefit over other phones is minimal as the web browser still sucks and there is still not enough real estate to truly surf. My hope for the Droid stems at least 40% from the fact that I want to upgrade and Berry's current options are so uncompelling. I can't believe you guys stuck with a different version of the same horrible hardware for the Storm2 as well (nah this one *vibrates* yeah you still have to press the screen hard, but at least the screen doesn't move this time). Get a life. Or, more preferable, PLEASE prove me wrong..",729000,2008-12-10T02:25:14Z
19447,905,I use a 58mm 500D lens a lot to take pictures of insects. I use these pics to give classes in primary schools to jr master gardeners about the good bugs and bad bugs in the garden. I also give classes in how to make raised garden beds for growing food in your back yard and how to make a cold frame or hot house to grow plants from seed.. This camera is an important tool in making my class photos which I present to others. The first page is a photo of a butterfly (American lady) and a note that all photos were taken with a Canon camera..,730000,2008-01-25T13:57:42Z
15727,328,Between the frames on the 3D glasses and the frame around the TV it was like looking into a tunnel. Not enjoyable at all..,731000,2011-07-01T04:33:51Z
16446,329,"Another step in the right direction. While it is not perfect it is advancing in good ways with very little missing. The big complaint everyone seems to have is loss of reception. I have only cause this once and never on accident. Going from a 3G to this was huge when it comes to speed. FaceTime has great quality and frame rate. Screen seems more responsive than my 3G. I really like the look and feel of the new design, buttons have good feel and fits well in my hand. All in all the only things missing are unlimited internet with tethering, text response without going to messages app, and full AVRCP bluetooth support..",732000,2009-01-31T21:25:48Z
20146,772,Does a Great Job of Maintaing the Line Between Fun and Media too Productivity and Business. I'll be looking 4ward too the 4G in a Month or So..,733000,2008-08-25T08:49:26Z
4425,895,Samsung has replaced all toshiba in our house..,734000,2012-03-18T08:41:50Z
9569,713,"this is my first venture into the lcd market as my other tv's were plasma. really enjoying the crisp colors and the overall picture that the vizio is giving me. the one thing i've found so far that could be better is the remote radius. you almost have to be dead on for it to work and the function keys make a clicking noise that gets kinda old.. bought it at compusa for $819 and added the $179 2yr onsite warranty. so far the price it seems to be a great value.. Updated. on Aug 22, 2009.",735000,2014-12-01T02:11:54Z
2097,515,"I got this thing home and plugged it in and it worked marvelously. There are very few times in life you find a new breed of toy or device you cannot live without. I remember the first time I got a cell phone, the internet, tivo/DVR and lost my V-card. This is right up there with all of them..",736000,2010-12-13T18:33:52Z
13920,389,"The Nuvi 660 is ready to go right out of the box. It is an amazing device that is incredibly easy to use. Large touch screen display, millions of points of interest, Even an MP3 player that I thought I would never use actually came in handy. The interface is very user friendly. However online support from Garmin is rather weak. An example of this is that I am traveling to San Diego and wanted to load up my GPS with maps for Tiajuana Mexico. Let's just say I am still trying to figure out how that is done.",737000,2012-11-04T07:05:30Z
9113,734,"Although I know very little about DVRs from TIVO or Direct TV, etc., I can't think of any feature the 722 lacks. Although one has to pay a one time fee of less than $40 for enabling the archiving capability, I consider it well worth the money.. Updated. on Jan 6, 2009.",738000,2011-06-01T20:02:06Z
20112,326,if you got money to pay $120 for all the thing that i have for $ 50 God bless you I don't..,739000,2014-07-22T01:41:57Z
1689,719,"The Garmin 255W had so many problems. It could not find my home, it told me to turn when no street was even nearby, could not find a major store that I knew was just about 2 miles away. It said the nearest was 21 miles away. Instructions were in many languages except English and info said it was a 205 instead of a 255. I really believe this was just a faulty one but I returned it to the store and just got a refund. Not sure if I want to try another one. Will just update my maps on my 3 year old one which was great..",740000,2009-12-08T13:02:07Z
11764,531,"This is my first experience with a Blu Ray player but I'm a big fan now. Especially because I bought it with a Samsung LN37B650T1 LCD. It's very easy to set up to the TV. It took a little time to get the WiFi working, I had to put the player at the top of my stack of components to get a strong signal. Once connected and the Pandora and NetFlix accounts set up the streaming is great. If you're going to want streaming you may as well go with this player because it has all you need unless your WiFi signal is weak. When we rent a movie on NetFlix you can stop in the middle and come back to it later. The hardest part of this experience was setting up and understanding how NetFlix works..",741000,2012-12-21T09:59:42Z
11990,329,"I've owned this camera for about a year and am still amazed at all the features. It takes great pictures! It takes movies and time lapse pictures. I've programmed the printer button on the back to take movies so if I'm taking stills and a movie situation arises I just press the button and I'm taking movies! It's small enough that I carry it in my shirt pocket everywhere I go. I can have it out of my pocket, (and sock case) turned on and taking pictures in just a couple of seconds. I take lots of pictures and I hardly ever miss one now thanks to the quick turn on time. It also has a continuous shoot mode - just hold the shutter button down and it takes pictures until the memory card fills or you release the shutter button. I found a good deal on 1G SD cards at Calumet Photo. I bought 2 extra batteries and carry about 6 1G SD cards and the extra batteries in my pocket. I can shoot all day with that setup. I have a Canon Digital Rebel that I used to take everywhere I went. That camera with the 28-135 IS lens and battery grip weighs about 3.5 lbs. The 850 weighs about 7 oz - quite a bit lighter! You can fix redeye right in the camera through the menus. You can set the exposure + or - 2 stops in manual mode. There are so many features that the user guide is 161 pages (and well written also). I would highly recommend this camera for anyone wanting a really good point and shoot camera!.",742000,2014-09-04T03:06:42Z
8580,939,This is the best GPS with TTS at entry level. a bit slow in getting signals at cold start but after that it is perfect and very fast in recalculating the route etc.. Highly recommended!.,743000,2011-01-05T17:10:19Z
13746,417,"I've use Panasonic bridge cameras for a few years and this time they've really got it right. The larger sensor isn't a big deal but the new Venus IV engine makes the big difference. It manages to bring out all the quality the Leica designed lens is capable of producing.. I first got a Panasonic FZ8 for the over 400mm lens capability. Seemed cheaper to get the camera at about $300 then a dSLR lens for over twice that. Didn't use long lenses much so it seemed the way to go.. Fell in love with the FZ8. Gave that one to my daughter for photographing birds and moved up to an FZ18. The FZ18 is magnificent. Took it to Europe and printed a show of big prints for a gallery. Great color, great tonality.. Debated getting the FZ28 but after much thought and conversation with other photographers decided to give it a try. I am very happy I did.. I am a pro and I have and shoot Nikon dSLRS. The new FZ28 produces images that are comparable to the images from my D80. And i'm talking about comparing 11x17s side by side.. This is a great camera. Its perfect for the photo enthusiast looking to move up to a better camera then a point and shoot and the perfect carry camera for a pro who doesn't need to take their dSLRs with them all the time.. Needless to say I will use the FZ28 on jobs where I need an extra long telephoto lens.. I like it that you can use the FZ28 as a totally Automatic camera or use it in total manual control mode. It does take a little practice to get the hang of the zoom and using the camera in macro mode etc but the learning curve will be quick for most people.. Panasonic has happily dealt with the noise issues that diminished the ratings of their otherwise astonishing cameras. At 100 and 200 ISO I can't find any noise and at 400 and 800 there is some noise but nothing that will show up on 8x10 prints.. The EVF screen is smaller than on the FZ18 or FZ8 and is a bit harder to use. Not a big problem but it is smaller. THe LCD monitor is bigger and it might have been nice if it was rotatable but these are minor issues.. The FZ28 is a great bridge camera that for most people will be more than enough for all their photography..",744000,2011-02-01T03:18:15Z
8543,376,"Overall a great product for cheap. The download and upload speed are usually around 2.0mb/s. It runs so quietly with the two WD 500GB drives I have in it, runs very cool as well with its little fan. Look sleek and feels fairly solid. I wish it had a few more features but for the money it was well worth it..",745000,2013-09-25T16:22:26Z
14794,908,"I have always hesitated when it came to getting an iPod. As a DJ/Sound Engineer, lossy audio (and video for that matter) compression just doesn't appeal to me one bit. So I've waited for almost 5 years and since there still isn't a 500 gig ipod available to hold all my current mp3 files, I've decided to settle for this baby and just use it for my special DJ mixes. It seems like just enough storage space to hold all my live or studio DJ mixes in their full .wav (windows) uncompressed formats. This seems to work for me for now. I currently have about 3 days worth of DJ sets stored in this thing in their full uncompressed wav formats and that took me about 3 years to compile (1 mix set recorded every other weekend). That's over 70 CD-length DJ mixes which is about 40 gigs worth of memory. So I figure by the time I run out of space, it should be time for an upgrade. Besides, I'm also experimenting with converting my mixes (for iPod use only) to .m4a at 384 kbps, the highest possible sampling rate on a lossy format that I know of (which to me means the least apparent deterioration of audio quality). That would shrink the audio (and video) files to just over a quater of their original size, greatly increasing the practical capacity of my 80 gig iPod.. However, that whole iTunes-only compatible issue is a major let-down. I understand that Apple needs to make money but come on, opening the iPod in general to be compatible with other software would greatly increase it's appeal! Plus, the whole one library at a time synching limitation blows when you have multiple computers. Thank god for PodWorks!!!.",746000,2008-07-04T05:14:26Z
6816,480,"THIS PHONE WILL B THE LOWEST MONTHLY COSTING ANDROID PHONE AVAILABLE AND EXTREMELY WORTH THE BUY!!!!!!. Updated. on Oct 5, 2010.",747000,2013-08-18T12:35:38Z
11449,467,"if you have charter moxi, tivo is being left behind ubfortunately. I used to love my tivo, but now buh-bye tivo..",748000,2011-03-27T11:44:28Z
17041,854,"I wanted to make this GPS work so bad. I have been using Garmin for a long time now and was between the 2820 and the Uvi 660. Due to the size and the built ins I went for the Nuvi 660. Sams Club was having a sale on them and I could not resist.. So I bring home my new 660 and charge it up. I then try to turn it on and it locks up. So I call Garmin, which has the best customer service, and they told me to take it back and get an exchange. This stuff happens so I went back and got a new one.. This one started up thank goodness but I was unable to find a FM channel to use so I can have handsfree over the radio. Even then I was OK, the 2820 can't go through the radio either so there is no reason to get that one instead. I use my cell phone a lot so I was looking forward to the handsfree feature. The problem is that the speaker is a little weak and I had complaints from people I was talking to about noise and them hearing themselves talk. Then I found out that you can't use a bluetooth earpiece with this system but you can on the 2820.. Since I drive a lot I use my GPS more than most people. When you frive that often you find that there are certain roads or areas that you NEVER want to drive on and avoid forever. The 2820 and the 2720 allow you to make cutom avoidances so the GPS always makes your route around that area. For example, I live in Houston, and if I wanted to go to North Houston the GPA will take me through the center of Downtown Houston to get there. If you do that you will wan to drive your vehicle off a bridge after sitting through that nightmare of a route. I would rather take one of the loops that goes around instead. With my 2720 it would avoid that area and just route me around it without me having to detour every time.. The other thing is the lack of remote. The remotes come in so handy when driving. If you haven't used a remote you don't know what you are missing. Volume control is easier and bluetooth functions are easier.. Another feature lacking is the categories under favorites This way you can have diferent categories for finding fanorites easier, like: restaurants, work, personal, vacation, etc. For this price of unit it should have better if not as good of options as the same priced 2820. I do like the battery powered function and how small the unit is but those pluses don't make up for all the minuses!!!!. I returned mine yesterday and now have a 2820 on order. The 660 is sexy but it is more of an entry level unit at a upper end price level..",749000,2010-05-02T19:40:30Z
5451,877,"This is the second Sansa product I've owned and BOTH have died within a year.. The last one, the SanDisk, didn't even make it five months.. Will NOT buy another Sansa again..",750000,2008-08-31T08:05:33Z
19074,319,"I bought my computer with ME installed and have had no problems. No blue screen. I love it. Sure it takes up disk space, but it is worth it. If you keep up you PC and get rid of useless files there are no problems. Get a grip people, it isn't that bad. Or maybe win 98 was so bad anything looks good.",751000,2011-08-15T13:12:36Z
7456,369,"This is an absolutely crystal clear clean monitor. I compared the clarity to many many other and this still beats them out, plus the price is remarkable for what you're getting. Best bang for your buck hands down!.",752000,2008-09-14T18:49:02Z
7834,956,"Most things are easier than NT and more stable than Win2000, however network security features are not as easy as NT 4 and Win 9x. The drawback of buying a copy for each machine has been coming for a long time. I do not like it, but Microsoft does have a point. I think Microsoft should make licensing easier to purchase and more reasonably priced. Other than these issues, the OS is superior to all previous versions. The only other issue is compatability. Legacy DOS and Win 95/98 software problems have shown up already. Fortunently most of us have an old machine laying around for those applications..",753000,2012-05-19T12:10:14Z
19941,466,I've had this camera for over a year and it has never let me down. I would say just about every picture I take is perfect and the few that arn't are my fault not the D200s..,754000,2011-07-11T03:19:54Z
1533,351,"I purchased a 52 DLP in 2003 (only 720p) for the basement and decided to purchase another DLP which is 1080p. I did my research and all reviews indicated this set was excellent and energy efficient due to LED light engine.. I purchased this set on June 24, 2008 from my local BB and had it delivered the next day. After the set was delivered and setup, I noticed that the image in the screen was tilted approximately 3 to 4 degrees.. Obviously, I refused the set and BB delivered a new set two days later. This new set had the exact same problem and I refused the set again.. This exercise in stupidity continued two more times when I insisted BB contact Samsung and report an obvious quality issue with this set. Samsung indicated they would have an authorized repair technician come to my house and investigate this issue with my fourth delivered set.. The technician arrived at my house the next day and I explained the issue and he proceeded to calibrate the TV set. After calibration was complete the issue was not resolved. I requested the technician contact Samsung and let them know of the issue.. The technician contacted Samsung (special telephone number not available to consumers) and explained the problem. Samsung indicated that the allowable engineering tolerance is 10 mm (1/4 to 1/2 inch) for this set, and that this set was within acceptable engineering tolerances.. Needless to say, I did not find this acceptable and returned the set for good. I was so irate that I performed an additional investigation and visited my local CC and Tweeter and their display models had the same visible issue.. If you do not mind the fact that the image within this set is crooked, please feel free to purchase this set. If you are as discerning as I am, I would not recommend ths set. I challenge anyone out there to take a tape measure with them when they view this set at their local electonics store and request that the menu box or a channel with a ticker be brought up on the set. You will discover that the left or right side is 1/4 to 1/2 inch higher on one end and that it is not limited to just the bottom of the screen. Wait for a large logo to be present on the screen and it will be tilted in the center of the screen.. Although not as large, I purchased the Samsung LN52A650 and could not be happier..",755000,2008-09-23T12:29:45Z
10595,764,"So I lost my Canon Elph S230 and had to buy a new one. It was a no brainer to pick up another elph, because I loved my last one so much. Low and behold my lost camera showed up on my doorstep and gave me a chance to compare the two. This new model is substantially thinner and a bit shorter (~1/8). The shot isn't that much better though. I thought 6 megapixel would blow away a 3.2 megapixel camera, but when you zoom in on photoshop, the quality is hard to discern. Nice video options and I like the high ISO800 feature. If you don't have a camera yet, this is a sweet deal. If your looking to upgrade, I would hold off..",756000,2014-12-06T12:06:24Z
4063,846,"I upgraded from a Motorola Cliq and this blows it out of the water!! The Cliq was garbage, and the Vibrant is 1000 times better. I haven't experienced any of the problems that some of the other reviewers experienced. it synced up to outlook easily. I haven't experienced any bugs, nor have I dropped any calls, except from my wife's phone (she has a cliq)..",757000,2013-09-17T08:02:45Z
19173,890,"People may have noted I didn't put price as a con. I think that when you have 20 GB more memory then the 360, and free online play, built-in WI-FI and you don't have to pay for batteries. You really SAVE money with the PS3. I really like the online play... don't understand how Xbox Live is better. Design is nice but is a fingerprint magnet. Controller is nice, motion control is nice added feature... but not even close to the Wii. Yes the game library is better on 360, but there is a lot of exclusives for PS3. Infamous, Resistance 1 &#38; 2, LittleBigPlanet, and Uncharted: Drake's Fortune. Multi-media is great... music, pictures, movies. But lets remember its a game console. I think its alot better then 360..",758000,2012-06-20T19:18:14Z
10680,766,this kills the ps3. this is the overall buy for the next gen. every1 stop being sony lovers..,759000,2011-02-01T23:58:02Z
3803,939,"In addition to very slow channel change there is a software conflict between the unit and Scientific Atlanta cable cards that requires the use of the lower quality component video connections instead of the higher quality and more convenient HDMI connection.. TiVo tech support says that this is a known problem and that they are working on a software upgrade. Also said the problem is limited to Scientific Atlanta cards (Motorola, they say, work fine). Maybe so, but SA is a significant player in this market and to launch a box at this price that, in essence, doesn't permit the full experience that TiVo suggests is the differenciator between in and much lower cost (or free) boxes is a bit of a misrepresentation. If I'd know about this glitch. I would have waited to purchase..",760000,2010-05-11T00:51:50Z
10528,880,"This service is absolutely not worth spending for. Save your money and buy a blue-ray player to enjoy original, true HD audio and video quality..",761000,2008-03-25T15:54:46Z
16073,497,"I purchased the Navigaon 2100 at Office Depot a couple days ago for an amazing $149.00. Regular price is $249 but this week Office Deport is offering a $100 instant rebate. I also own the Garmin Nuvi 680 with blue tooth, photos, mp3s and after using the 2100 for three days, it gives me better route calculation then the 680. Signal strength is better and rerouting is faster and the unit does not tell you that it is recalculating. It just does it. I love this feature. I don't think you'll be disappointed. Read the online manual on the navigon web site. Also reality view is cool and during travel of a planned route you can press the directional arrow to hear the instructions repeated. I love it. I live in northern virginia and it works great. No real problems. Call Navigon support and they will email you a form to complete and return to get free lifetime traffic..",762000,2013-02-03T04:50:21Z
18812,519,Get one free at http://ipodnanos.freepay.com/?r=26289139.,763000,2013-11-25T04:27:51Z
20346,329,"The oppo bdp-83 is the best blu ray player out there,,you get everything in one player, with these other players you get one feature on 1 and then they come out with another feature on another. the oppo has it all worth the extra money for this unit,,,.",764000,2011-04-17T18:40:04Z
7214,865,"Bottom line is I've had my motorola RAZR since the day it was available over 3.5 years ago. Since then I've been watching the phones that Verizon has released hoping for a real iphone competitor. Dont make any mistake, this isnt an iphone. But this IS the best phone that doesnt quite make it to iphone standards. Plus you're not tied to atts expensive and required iphone plans. Aside from lack of as many apps as the iphone has and the larger screen of the iphone, this rivals and beats it on many points.. Also this has a surprisingly nice music player for a cell phone. Also the camera on this gets surprisingly close to what a cell phone camera should act like (a real camera). I waited 3.5 years with a RAZR on Verizon. This phone was more than worth it to cash in the 2 year service contract on.. Updated. on Jun 11, 2009.",765000,2014-01-25T11:42:12Z
7801,968,the internet is very random and not reliable at all!! the only thing i can figure out is they normally have a plate in place to keep the prongs from being bent-evidently the one we purchased was missing the plate. the item was only charged with the chord it came with or the sony docking station. it was handled VERY carefully when being plugged. After only a month and a half it would not charge normally. We sent it back and they said the problem was from miss use which COULD NOT BE FURTHER FROM THE TRUTH!!! so now we are stuck with a $300 piece of junk that doesn't work properly!!! Oh but they'll give us 10% off another one or we can pay $149 to get that one fixed-well that's what they first said but after I quizzed on the specifics of the repair ie what parts would be need replacing how long would it take to repair etc. I was told I'd actually be sent a refurbished unit!!! It may be a really cool product but the warranty of the product in this case is non existent!!!.,766000,2012-12-29T23:03:52Z
2071,957,"very simple good looking design ,very light easy to carry everywhere.takes real good pictures. especially micro mode great pictiures. good movie quality. overall great camera with great quality. nice catch!.",767000,2013-02-14T01:29:46Z
13412,859,"I like this player for its BD picture quality and ease of Netflix streaming (I have an Airport Express and had no problem finding it, contrary to others' claims that it does not work with Airport). I spent too much time trying to figure out how to get the pure bitstream audio for Dolby THD and DTS HD MA to output to my Onkyo 860. Once I selected (by trial and error) the correct output type, the receiver decoded the HD audio signals just fine, but it was a frustrating 45 minutes or so.. Overall, this is a very good player. I wish also that it had legacy video outputs (like composite and S-video) just in case I might need them someday..",768000,2009-12-23T21:05:36Z
14584,741,I considered many cameras before settling on the 850IS. I wanted a camera that would easily fit in my pocket and take acceptable photos under most conditions and I'm satisfied I made the correct decision. SD850IS feels like a solidly built camera made in Japan....not China..,769000,2013-07-31T23:26:25Z
9121,742,"Defiantly worth an upgrade from the 9000, or the 8900. Its about time you get a Blackberry with 3G..",770000,2009-08-26T10:20:39Z
19482,735,"This is the point and shoot to get if you want the highest zoom, great io features, in BOTH still and moving pictures! Wide angle lens and video compression that will allow you to record video until the memory is full!! It will change settings to allow for the best video, changing for low light, indoors, outdoors . .manually or automatically!! A true HD camcorder and digicam in one. I thought the Samsung hz15w / wb550 was going to be the one for me this year, but they have restricted recording times. This Panasonic rules..",771000,2013-12-15T20:39:57Z
4524,445,best console in the market..,772000,2011-05-14T11:17:38Z
19063,723,"I acquired this unit from DISH in April of 2006 in order to view Orlando network channels and several additional channels in HD. The unit was hooked up with no problems by the DISH installer with one notable exception: The HDMI hookup to my Phillips LCD TV did not function! I had this same problem with the DISH's previous HD DVR. They continue to tell me they're still working on resolving the problem.. The HD picture using the component cables looks very good. The unit is easy to operate, but offers little improvement over the previous model. Most notably, the HD recording capacity is still only 25 hours, which can be used up fairly quickly.. Here I should also note that, almost 10 months after receiving this unit DISH still has not upgraded its Orlando network stations to HD, in spite of their representations that all top 25 markets (Orlando is #19) would be upgraded to HD by May of 2006.. A continual frustration I experience when using this unit is the frequency of notices telling me to run the Point Disk diagnostic. I'm unable to use the unit until I run this diagnostic (everything's always fine) or turn the unit off and on a few times.. Another scary notice I've received several times states that the hard drive is corrupted and that I must completely erase it before it may be used again. Fortunately, so far at least clicking OK on this message has not resulted in the loss of hard drive content or any other actual issue..",773000,2012-09-28T01:59:04Z
1309,964,today it's one of the best cameras i've ever owned.i've made about 60.000 photos and i could say it works really like a clock even when the temperature is extremely low.. splendid choice.,774000,2010-07-13T01:48:49Z
12168,318,"If the phone had better battery life, the phone would be almost perfect..",775000,2012-08-09T15:53:54Z
2099,351,"I recently upgraded to a Dish 622 receiver. The HD programming was perfect, but the SD programming was very poor quality. I described the picture as grainy with color bleed. This was on both my brand new HD tv and on my existing tv. The tech was 7 hours late showing up for the install (scheduled for 8-12am and showed at 7pm) and I only had it on HD channels while he was there so I didn't see the problem with the SD channels until he left. The tech was very nice and left his personal phone # so I called him first thing the next morning. He said he's seen this same problem about 10 times and it's a receiver problem. Even so, I called DIsh and they sent me a replacement receiver. Same problem with the replacement. Called Dish again, and they scheduled another installer visit. He ran a cable straight from the dish to the receiver to eliminate all house wiring and the problem still existed where HD pic was flawless and SD pic is grainy. I was using an HDMI cable. We also tried S video and the banana jacks and all 3 methods looked poor. (Also keep in mind I had Dish before and I know what the pic quality should be with SD programming from them.) The 622 was nowhere close to the quality I had before with my 625 receiver. This installer called several co-workers and 2 of 3 guys he called admitted seeing this problem several times before. I called Dish again. This time they sent a regional technical manager to my house. He didn't even try an experiment to fix the problem. He acknowledged this as a known problem with the receiver and that there was nothing he could do to resolve the issue. I called Dish yet again. THey wanted to sent another tech to my house by I refused to continue on with this painful waste of my time. I sheduled an installer to come rip out everything HD and returned to my 625 receiver and have good quality picture again, I just don't have HD. I'll wait for DirecTv to add more channels and switch to them..",776000,2011-06-20T07:52:43Z
15000,399,"Bottom line is very disappointed we bought a wide screen tv to watch tv shows in letterbox but non of different modes work. When I contacted Panasonic via VIERA Concierge Chat, they basically told me that there was nothing I could do about it..",777000,2012-04-13T10:03:34Z
5568,533,"The Camera on this phone sux, I used my old phone to snap quick shots of my baby girl, the camera on this lags by about 1.5 seconds, hidious, shouldn't even be called a camera, more like a toy for a 8 year old, unless subject is a rock, the picture will be 1.5 second late and blurry as crap. Hating this phone..",778000,2012-02-16T23:04:28Z
19218,894,"Overall, for the price, this TomTom has all the features I want and need plus as a bonus it can keep an eye on your speed for you and I love the day/night light.. This product is great for young people that are just starting to drive and are unsure how to get to a place and how to get back. Saves you a lot of worrying about them. Plus if they have car problems, they can call you and tell you exactly where they are by looking at the TomTom..",779000,2008-02-07T07:18:39Z
